,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,Jakarta,kualitas_udara
2285,2017-04-06,1,33.0,10.0,16.0,6.0,2.0,33.0,PM10,BAIK,Jakarta_Pusat,3
2286,2017-04-07,1,40.0,12.0,17.0,57.0,3.0,57.0,O3,SEDANG,Jakarta_Pusat,2
2287,2017-04-08,1,17.0,8.0,16.0,38.0,1.0,38.0,O3,BAIK,Jakarta_Pusat,3
2288,2017-04-09,1,23.0,7.0,14.0,31.0,1.0,31.0,O3,BAIK,Jakarta_Pusat,3
2289,2017-04-10,1,46.0,8.0,20.0,55.0,6.0,55.0,O3,SEDANG,Jakarta_Pusat,2
2290,2017-04-11,1,43.0,7.0,23.0,73.0,4.0,73.0,O3,SEDANG,Jakarta_Pusat,2
2291,2017-04-12,1,39.0,9.0,26.0,47.0,5.0,47.0,O3,BAIK,Jakarta_Pusat,3
2292,2017-04-13,1,56.0,8.0,26.0,34.0,5.0,56.0,PM10,SEDANG,Jakarta_Pusat,2
2293,2017-04-14,1,55.0,8.0,24.0,45.0,5.0,55.0,PM10,SEDANG,Jakarta_Pusat,2
2294,2017-04-15,1,61.0,9.0,20.0,45.0,3.0,61.0,PM10,SEDANG,Jakarta_Pusat,2
2295,2017-04-16,1,73.0,9.0,26.0,69.0,5.0,73.0,PM10,SEDANG,Jakarta_Pusat,2
2296,2017-04-17,1,65.0,10.0,24.0,76.0,6.0,76.0,O3,SEDANG,Jakarta_Pusat,2
2297,2017-04-18,1,79.0,7.0,26.0,86.0,7.0,86.0,O3,SEDANG,Jakarta_Pusat,2
2300,2017-04-21,1,57.0,10.0,24.0,65.0,7.0,65.0,O3,SEDANG,Jakarta_Pusat,2
2301,2017-04-22,1,71.0,8.0,31.0,56.0,6.0,71.0,PM10,SEDANG,Jakarta_Pusat,2
2302,2017-04-23,1,53.0,11.0,22.0,67.0,5.0,67.0,O3,SEDANG,Jakarta_Pusat,2
2303,2017-04-24,1,50.0,12.0,17.0,43.0,5.0,50.0,PM10,BAIK,Jakarta_Pusat,3
2304,2017-04-25,1,68.0,10.0,30.0,35.0,4.0,68.0,PM10,SEDANG,Jakarta_Pusat,2
2305,2017-04-26,1,47.0,10.0,18.0,44.0,6.0,47.0,PM10,BAIK,Jakarta_Pusat,3
2306,2017-04-27,1,61.0,11.0,33.0,82.0,6.0,82.0,O3,SEDANG,Jakarta_Pusat,2
2307,2017-04-28,1,53.0,10.0,28.0,51.0,5.0,53.0,PM10,SEDANG,Jakarta_Pusat,2
2308,2017-04-29,1,39.0,10.0,17.0,32.0,2.0,39.0,PM10,BAIK,Jakarta_Pusat,3
2309,2017-04-30,1,43.0,11.0,18.0,89.0,3.0,89.0,O3,SEDANG,Jakarta_Pusat,2
2310,2017-04-01,2,39.0,17.0,12.0,110.0,10.0,110.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2311,2017-04-02,2,51.0,19.0,20.0,96.0,15.0,96.0,O3,SEDANG,Jakarta_Utara,2
2312,2017-04-03,2,33.0,16.0,14.0,59.0,24.0,59.0,O3,SEDANG,Jakarta_Utara,2
2313,2017-04-04,2,40.0,17.0,24.0,150.0,19.0,150.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2314,2017-04-05,2,36.0,15.0,18.0,51.0,15.0,51.0,O3,SEDANG,Jakarta_Utara,2
2315,2017-04-06,2,23.0,15.0,7.0,25.0,6.0,25.0,O3,BAIK,Jakarta_Utara,3
2316,2017-04-07,2,27.0,17.0,8.0,45.0,14.0,45.0,O3,BAIK,Jakarta_Utara,3
2317,2017-04-08,2,23.0,15.0,6.0,24.0,6.0,24.0,O3,BAIK,Jakarta_Utara,3
2318,2017-04-09,2,22.0,15.0,4.0,29.0,13.0,29.0,O3,BAIK,Jakarta_Utara,3
2319,2017-04-10,2,65.0,23.0,18.0,113.0,21.0,113.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2320,2017-04-11,2,66.0,29.0,14.0,132.0,29.0,132.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2321,2017-04-12,2,52.0,29.0,12.0,89.0,17.0,89.0,O3,SEDANG,Jakarta_Utara,2
2322,2017-04-13,2,48.0,24.0,10.0,65.0,14.0,65.0,O3,SEDANG,Jakarta_Utara,2
2323,2017-04-14,2,50.0,19.0,9.0,44.0,16.0,50.0,PM10,BAIK,Jakarta_Utara,3
2324,2017-04-15,2,59.0,37.0,16.0,40.0,10.0,59.0,PM10,SEDANG,Jakarta_Utara,2
2325,2017-04-16,2,58.0,26.0,21.0,77.0,26.0,77.0,O3,SEDANG,Jakarta_Utara,2
2326,2017-04-17,2,76.0,54.0,24.0,68.0,15.0,76.0,PM10,SEDANG,Jakarta_Utara,2
2327,2017-04-18,2,69.0,26.0,13.0,113.0,17.0,113.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2328,2017-04-19,2,73.0,38.0,19.0,124.0,15.0,124.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2329,2017-04-20,2,59.0,45.0,21.0,140.0,20.0,140.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2330,2017-04-21,2,58.0,17.0,16.0,102.0,14.0,102.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2331,2017-04-22,2,63.0,17.0,17.0,50.0,20.0,63.0,PM10,SEDANG,Jakarta_Utara,2
2332,2017-04-23,2,46.0,20.0,16.0,55.0,15.0,55.0,O3,SEDANG,Jakarta_Utara,2
2333,2017-04-24,2,63.0,28.0,17.0,53.0,19.0,63.0,PM10,SEDANG,Jakarta_Utara,2
2334,2017-04-25,2,67.0,38.0,27.0,32.0,16.0,67.0,PM10,SEDANG,Jakarta_Utara,2
2335,2017-04-26,2,41.0,20.0,7.0,37.0,10.0,41.0,PM10,BAIK,Jakarta_Utara,3
2336,2017-04-27,2,54.0,19.0,24.0,64.0,25.0,64.0,O3,SEDANG,Jakarta_Utara,2
2337,2017-04-28,2,52.0,26.0,16.0,88.0,24.0,88.0,O3,SEDANG,Jakarta_Utara,2
2338,2017-04-29,2,51.0,30.0,14.0,48.0,14.0,51.0,PM10,SEDANG,Jakarta_Utara,2
2339,2017-04-30,2,56.0,23.0,17.0,139.0,14.0,139.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2340,2017-04-01,3,44.0,43.0,9.0,59.0,4.0,59.0,O3,SEDANG,Jakarta_Selatan,2
2341,2017-04-02,3,34.0,39.0,12.0,67.0,7.0,67.0,O3,SEDANG,Jakarta_Selatan,2
2342,2017-04-03,3,37.0,41.0,15.0,45.0,7.0,45.0,O3,BAIK,Jakarta_Selatan,3
2344,2017-04-05,3,48.0,33.0,16.0,35.0,7.0,48.0,PM10,BAIK,Jakarta_Selatan,3
2345,2017-04-06,3,16.0,33.0,4.0,28.0,2.0,33.0,SO2,BAIK,Jakarta_Selatan,3
2346,2017-04-07,3,24.0,33.0,4.0,33.0,2.0,33.0,SO2,BAIK,Jakarta_Selatan,3
2347,2017-04-08,3,16.0,32.0,3.0,25.0,10.0,32.0,SO2,BAIK,Jakarta_Selatan,3
2348,2017-04-09,3,23.0,33.0,6.0,31.0,3.0,33.0,SO2,BAIK,Jakarta_Selatan,3
2349,2017-04-10,3,37.0,35.0,16.0,45.0,10.0,45.0,O3,BAIK,Jakarta_Selatan,3
2350,2017-04-11,3,31.0,36.0,16.0,102.0,9.0,102.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2351,2017-04-12,3,21.0,34.0,9.0,110.0,11.0,110.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2352,2017-04-13,3,21.0,34.0,9.0,108.0,12.0,108.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2353,2017-04-14,3,31.0,34.0,15.0,81.0,8.0,81.0,O3,SEDANG,Jakarta_Selatan,2
2354,2017-04-15,3,34.0,34.0,12.0,82.0,7.0,82.0,O3,SEDANG,Jakarta_Selatan,2
2355,2017-04-16,3,46.0,34.0,17.0,91.0,6.0,91.0,O3,SEDANG,Jakarta_Selatan,2
2356,2017-04-17,3,33.0,38.0,11.0,92.0,7.0,92.0,O3,SEDANG,Jakarta_Selatan,2
2357,2017-04-18,3,55.0,35.0,15.0,91.0,9.0,91.0,O3,SEDANG,Jakarta_Selatan,2
2358,2017-04-19,3,58.0,38.0,14.0,113.0,6.0,113.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2359,2017-04-20,3,28.0,36.0,14.0,97.0,8.0,97.0,O3,SEDANG,Jakarta_Selatan,2
2360,2017-04-21,3,57.0,36.0,13.0,82.0,6.0,82.0,O3,SEDANG,Jakarta_Selatan,2
2361,2017-04-22,3,61.0,34.0,10.0,88.0,10.0,88.0,O3,SEDANG,Jakarta_Selatan,2
2362,2017-04-23,3,41.0,35.0,17.0,123.0,6.0,123.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2363,2017-04-24,3,46.0,36.0,8.0,95.0,12.0,95.0,O3,SEDANG,Jakarta_Selatan,2
2364,2017-04-25,3,68.0,35.0,18.0,82.0,8.0,82.0,O3,SEDANG,Jakarta_Selatan,2
2365,2017-04-26,3,44.0,34.0,9.0,51.0,7.0,51.0,O3,SEDANG,Jakarta_Selatan,2
2366,2017-04-27,3,49.0,34.0,15.0,65.0,5.0,65.0,O3,SEDANG,Jakarta_Selatan,2
2367,2017-04-28,3,47.0,35.0,8.0,58.0,6.0,58.0,O3,SEDANG,Jakarta_Selatan,2
2368,2017-04-29,3,39.0,35.0,10.0,34.0,5.0,39.0,PM10,BAIK,Jakarta_Selatan,3
2369,2017-04-30,3,32.0,35.0,7.0,76.0,4.0,76.0,O3,SEDANG,Jakarta_Selatan,2
2370,2017-04-01,4,48.0,32.0,11.0,78.0,6.0,78.0,O3,SEDANG,Jakarta Timur,2
2371,2017-04-02,4,50.0,32.0,17.0,88.0,10.0,88.0,O3,SEDANG,Jakarta Timur,2
2372,2017-04-03,4,33.0,32.0,13.0,61.0,8.0,61.0,O3,SEDANG,Jakarta Timur,2
2373,2017-04-04,4,47.0,32.0,19.0,93.0,9.0,93.0,O3,SEDANG,Jakarta Timur,2
2374,2017-04-05,4,53.0,32.0,30.0,41.0,7.0,53.0,PM10,SEDANG,Jakarta Timur,2
2375,2017-04-06,4,23.0,32.0,4.0,18.0,3.0,32.0,SO2,BAIK,Jakarta Timur,3
2376,2017-04-07,4,28.0,32.0,5.0,25.0,3.0,32.0,SO2,BAIK,Jakarta Timur,3
2377,2017-04-08,4,20.0,32.0,5.0,20.0,3.0,32.0,SO2,BAIK,Jakarta Timur,3
2378,2017-04-09,4,30.0,32.0,6.0,19.0,4.0,32.0,SO2,BAIK,Jakarta Timur,3
2380,2017-04-11,4,52.0,33.0,17.0,97.0,9.0,97.0,O3,SEDANG,Jakarta Timur,2
2381,2017-04-12,4,44.0,33.0,11.0,85.0,8.0,85.0,O3,SEDANG,Jakarta Timur,2
2382,2017-04-13,4,43.0,33.0,8.0,85.0,11.0,85.0,O3,SEDANG,Jakarta Timur,2
2383,2017-04-14,4,53.0,33.0,16.0,51.0,11.0,53.0,PM10,SEDANG,Jakarta Timur,2
2384,2017-04-15,4,71.0,33.0,17.0,76.0,4.0,76.0,O3,SEDANG,Jakarta Timur,2
2385,2017-04-16,4,64.0,33.0,28.0,72.0,6.0,72.0,O3,SEDANG,Jakarta Timur,2
2386,2017-04-17,4,83.0,34.0,15.0,62.0,7.0,83.0,PM10,SEDANG,Jakarta Timur,2
2387,2017-04-18,4,84.0,33.0,12.0,73.0,12.0,84.0,PM10,SEDANG,Jakarta Timur,2
2388,2017-04-19,4,62.0,33.0,14.0,95.0,16.0,95.0,O3,SEDANG,Jakarta Timur,2
2389,2017-04-20,4,65.0,33.0,20.0,76.0,10.0,76.0,O3,SEDANG,Jakarta Timur,2
2390,2017-04-21,4,63.0,33.0,18.0,50.0,9.0,63.0,PM10,SEDANG,Jakarta Timur,2
2391,2017-04-22,4,71.0,33.0,22.0,66.0,17.0,71.0,PM10,SEDANG,Jakarta Timur,2
2392,2017-04-23,4,55.0,33.0,19.0,63.0,10.0,63.0,O3,SEDANG,Jakarta Timur,2
2393,2017-04-24,4,70.0,34.0,10.0,50.0,13.0,70.0,PM10,SEDANG,Jakarta Timur,2
2394,2017-04-25,4,93.0,34.0,18.0,38.0,8.0,93.0,PM10,SEDANG,Jakarta Timur,2
2395,2017-04-26,4,57.0,34.0,6.0,36.0,8.0,57.0,PM10,SEDANG,Jakarta Timur,2
2396,2017-04-27,4,66.0,34.0,35.0,63.0,10.0,66.0,PM10,SEDANG,Jakarta Timur,2
2397,2017-04-28,4,56.0,34.0,14.0,63.0,8.0,63.0,O3,SEDANG,Jakarta Timur,2
2398,2017-04-29,4,54.0,40.0,9.0,28.0,10.0,54.0,PM10,SEDANG,Jakarta Timur,2
2399,2017-04-30,4,63.0,43.0,11.0,91.0,10.0,91.0,O3,SEDANG,Jakarta Timur,2
2400,2017-04-01,5,33.0,16.0,28.0,70.0,9.0,70.0,O3,SEDANG,Jakarta Barat,2
2401,2017-04-02,5,42.0,14.0,45.0,63.0,16.0,63.0,O3,SEDANG,Jakarta Barat,2
2402,2017-04-03,5,24.0,15.0,37.0,53.0,10.0,53.0,O3,SEDANG,Jakarta Barat,2
2403,2017-04-04,5,30.0,14.0,41.0,62.0,12.0,62.0,O3,SEDANG,Jakarta Barat,2
2404,2017-04-05,5,32.0,14.0,38.0,38.0,12.0,38.0,CO,BAIK,Jakarta Barat,3
2405,2017-04-06,5,14.0,15.0,26.0,17.0,5.0,26.0,CO,BAIK,Jakarta Barat,3
2406,2017-04-07,5,20.0,16.0,16.0,30.0,10.0,30.0,O3,BAIK,Jakarta Barat,3
2407,2017-04-08,5,17.0,14.0,17.0,17.0,4.0,17.0,PM10,BAIK,Jakarta Barat,3
2408,2017-04-09,5,21.0,14.0,21.0,31.0,5.0,31.0,O3,BAIK,Jakarta Barat,3
2409,2017-04-10,5,50.0,15.0,42.0,44.0,11.0,50.0,PM10,BAIK,Jakarta Barat,3
2410,2017-04-11,5,45.0,14.0,16.0,68.0,11.0,68.0,O3,SEDANG,Jakarta Barat,2
2411,2017-04-12,5,34.0,13.0,16.0,66.0,10.0,66.0,O3,SEDANG,Jakarta Barat,2
2412,2017-04-13,5,39.0,14.0,47.0,71.0,14.0,71.0,O3,SEDANG,Jakarta Barat,2
2413,2017-04-14,5,53.0,14.0,33.0,65.0,21.0,65.0,O3,SEDANG,Jakarta Barat,2
2414,2017-04-15,5,52.0,16.0,36.0,63.0,11.0,63.0,O3,SEDANG,Jakarta Barat,2
2415,2017-04-16,5,56.0,15.0,53.0,72.0,13.0,72.0,O3,SEDANG,Jakarta Barat,2
2416,2017-04-17,5,66.0,17.0,56.0,89.0,14.0,89.0,O3,SEDANG,Jakarta Barat,2
2417,2017-04-18,5,77.0,18.0,62.0,104.0,22.0,104.0,O3,TIDAK SEHAT,Jakarta Barat,1
2418,2017-04-19,5,63.0,18.0,60.0,139.0,16.0,139.0,O3,TIDAK SEHAT,Jakarta Barat,1
2419,2017-04-20,5,55.0,17.0,57.0,63.0,16.0,63.0,O3,SEDANG,Jakarta Barat,2
2420,2017-04-21,5,62.0,16.0,38.0,127.0,11.0,127.0,O3,TIDAK SEHAT,Jakarta Barat,1
2421,2017-04-22,5,64.0,14.0,57.0,64.0,16.0,64.0,PM10,SEDANG,Jakarta Barat,2
2422,2017-04-23,5,45.0,16.0,61.0,93.0,14.0,93.0,O3,SEDANG,Jakarta Barat,2
2423,2017-04-24,5,44.0,17.0,39.0,57.0,9.0,57.0,O3,SEDANG,Jakarta Barat,2
2424,2017-04-25,5,60.0,15.0,70.0,57.0,18.0,70.0,CO,SEDANG,Jakarta Barat,2
2425,2017-04-26,5,32.0,15.0,11.0,57.0,11.0,57.0,O3,SEDANG,Jakarta Barat,2
2426,2017-04-27,5,53.0,16.0,16.0,78.0,10.0,78.0,O3,SEDANG,Jakarta Barat,2
2427,2017-04-28,5,51.0,15.0,16.0,54.0,10.0,54.0,O3,SEDANG,Jakarta Barat,2
2428,2017-04-29,5,45.0,15.0,1.0,59.33919741346519,7.0,45.0,PM10,BAIK,Jakarta Barat,3
2429,2017-04-30,5,50.0,16.0,1.0,68.0,9.0,68.0,O3,SEDANG,Jakarta Barat,2
2430,2017-05-01,1,57.0,12.0,20.0,88.0,4.0,88.0,O3,SEDANG,Jakarta_Pusat,2
2431,2017-05-02,1,50.0,8.0,27.0,67.0,4.0,67.0,O3,SEDANG,Jakarta_Pusat,2
2432,2017-05-03,1,62.0,10.0,34.0,86.0,4.0,86.0,O3,SEDANG,Jakarta_Pusat,2
2433,2017-05-04,1,49.0,9.0,22.0,68.0,4.0,68.0,O3,SEDANG,Jakarta_Pusat,2
2434,2017-05-05,1,51.0,11.0,23.0,53.0,4.0,53.0,O3,SEDANG,Jakarta_Pusat,2
2435,2017-05-06,1,49.0,10.0,22.0,31.0,5.0,49.0,PM10,BAIK,Jakarta_Pusat,3
2436,2017-05-07,1,53.0,8.0,26.0,48.0,6.0,53.0,PM10,SEDANG,Jakarta_Pusat,2
2437,2017-05-08,1,55.0,10.0,27.0,52.0,3.0,55.0,PM10,SEDANG,Jakarta_Pusat,2
2438,2017-05-09,1,54.0,11.0,30.0,42.0,5.0,54.0,PM10,SEDANG,Jakarta_Pusat,2
2439,2017-05-10,1,64.0,11.0,28.0,35.0,4.0,64.0,PM10,SEDANG,Jakarta_Pusat,2
2440,2017-05-11,1,76.0,14.0,28.0,87.0,5.0,87.0,O3,SEDANG,Jakarta_Pusat,2
2441,2017-05-12,1,71.0,15.0,25.0,78.0,5.0,78.0,O3,SEDANG,Jakarta_Pusat,2
2442,2017-05-13,1,59.0,12.0,20.0,80.0,5.0,80.0,O3,SEDANG,Jakarta_Pusat,2
2443,2017-05-14,1,50.0,12.0,20.0,76.0,3.0,76.0,O3,SEDANG,Jakarta_Pusat,2
2444,2017-05-15,1,20.0,15.0,19.0,91.0,5.0,91.0,O3,SEDANG,Jakarta_Pusat,2
2445,2017-05-16,1,53.0,11.0,21.0,78.0,6.0,78.0,O3,SEDANG,Jakarta_Pusat,2
2446,2017-05-17,1,60.0,11.0,24.0,56.0,7.0,60.0,PM10,SEDANG,Jakarta_Pusat,2
2447,2017-05-18,1,56.0,11.0,20.0,81.0,9.0,81.0,O3,SEDANG,Jakarta_Pusat,2
2448,2017-05-19,1,46.0,11.0,23.0,85.0,7.0,85.0,O3,SEDANG,Jakarta_Pusat,2
2449,2017-05-20,1,59.0,15.0,18.0,64.0,6.0,64.0,O3,SEDANG,Jakarta_Pusat,2
2450,2017-05-21,1,51.0,14.0,19.0,53.0,3.0,53.0,O3,SEDANG,Jakarta_Pusat,2
2451,2017-05-22,1,35.0,14.0,19.0,53.0,5.0,53.0,O3,SEDANG,Jakarta_Pusat,2
2452,2017-05-23,1,44.0,13.0,21.0,85.0,11.0,85.0,O3,SEDANG,Jakarta_Pusat,2
2453,2017-05-24,1,61.0,17.0,20.0,82.0,8.0,82.0,O3,SEDANG,Jakarta_Pusat,2
2454,2017-05-25,1,69.0,14.0,19.0,87.0,4.0,87.0,O3,SEDANG,Jakarta_Pusat,2
2455,2017-05-26,1,54.0,13.0,20.0,134.0,9.0,134.0,O3,TIDAK SEHAT,Jakarta_Pusat,1
2456,2017-05-27,1,69.0,14.0,24.0,79.0,8.0,79.0,O3,SEDANG,Jakarta_Pusat,2
2457,2017-05-28,1,58.0,15.0,16.0,65.0,4.0,65.0,O3,SEDANG,Jakarta_Pusat,2
2458,2017-05-29,1,36.0,12.0,20.0,31.0,3.0,36.0,PM10,BAIK,Jakarta_Pusat,3
2459,2017-05-30,1,61.0,18.0,23.0,29.0,3.0,61.0,PM10,SEDANG,Jakarta_Pusat,2
2460,2017-05-31,1,56.0,15.0,17.0,26.0,3.0,56.0,PM10,SEDANG,Jakarta_Pusat,2
2461,2017-05-01,2,63.0,33.0,16.0,74.0,17.0,74.0,O3,SEDANG,Jakarta_Utara,2
2462,2017-05-02,2,53.0,27.0,19.0,76.0,31.0,76.0,O3,SEDANG,Jakarta_Utara,2
2463,2017-05-03,2,62.0,30.0,29.0,67.0,18.0,67.0,O3,SEDANG,Jakarta_Utara,2
2464,2017-05-04,2,51.0,21.0,17.0,67.0,23.0,67.0,O3,SEDANG,Jakarta_Utara,2
2465,2017-05-05,2,49.0,23.0,15.0,58.0,16.0,58.0,O3,SEDANG,Jakarta_Utara,2
2466,2017-05-06,2,56.0,48.0,15.0,44.0,20.0,56.0,PM10,SEDANG,Jakarta_Utara,2
2467,2017-05-07,2,49.0,21.0,21.0,56.0,14.0,56.0,O3,SEDANG,Jakarta_Utara,2
2468,2017-05-08,2,53.0,20.0,20.0,47.0,13.0,53.0,PM10,SEDANG,Jakarta_Utara,2
2469,2017-05-09,2,68.0,37.0,19.0,44.0,17.0,68.0,PM10,SEDANG,Jakarta_Utara,2
2470,2017-05-10,2,67.0,25.0,15.0,42.0,15.0,67.0,PM10,SEDANG,Jakarta_Utara,2
2471,2017-05-11,2,68.0,22.0,24.0,125.0,17.0,125.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2472,2017-05-12,2,75.0,29.0,11.0,115.0,18.0,115.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2473,2017-05-13,2,59.0,24.0,13.0,70.0,12.0,70.0,O3,SEDANG,Jakarta_Utara,2
2474,2017-05-14,2,53.0,20.0,8.0,73.0,22.0,73.0,O3,SEDANG,Jakarta_Utara,2
2475,2017-05-15,2,75.0,43.0,10.0,61.0,16.0,75.0,PM10,SEDANG,Jakarta_Utara,2
2476,2017-05-16,2,73.0,26.0,10.0,67.0,15.0,73.0,PM10,SEDANG,Jakarta_Utara,2
2477,2017-05-17,2,69.0,22.0,9.0,80.0,15.0,80.0,O3,SEDANG,Jakarta_Utara,2
2478,2017-05-18,2,66.0,19.0,8.0,73.0,12.0,73.0,O3,SEDANG,Jakarta_Utara,2
2479,2017-05-19,2,67.0,19.0,15.0,89.0,14.0,89.0,O3,SEDANG,Jakarta_Utara,2
2480,2017-05-20,2,76.0,34.0,10.0,65.0,16.0,76.0,PM10,SEDANG,Jakarta_Utara,2
2481,2017-05-21,2,58.0,23.0,12.0,60.0,13.0,60.0,O3,SEDANG,Jakarta_Utara,2
2482,2017-05-22,2,59.0,22.0,7.0,69.0,12.0,69.0,O3,SEDANG,Jakarta_Utara,2
2483,2017-05-23,2,64.0,25.0,13.0,92.0,16.0,92.0,O3,SEDANG,Jakarta_Utara,2
2484,2017-05-24,2,73.0,33.0,13.0,85.0,15.0,85.0,O3,SEDANG,Jakarta_Utara,2
2485,2017-05-25,2,74.0,28.0,10.0,69.0,15.0,74.0,PM10,SEDANG,Jakarta_Utara,2
2486,2017-05-26,2,72.0,35.0,15.0,151.0,12.0,151.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2487,2017-05-27,2,78.0,31.0,11.0,105.0,16.0,105.0,O3,TIDAK SEHAT,Jakarta_Utara,1
2488,2017-05-28,2,59.0,27.0,6.0,51.0,11.0,59.0,PM10,SEDANG,Jakarta_Utara,2
2489,2017-05-29,2,53.0,37.0,8.0,30.0,7.0,53.0,PM10,SEDANG,Jakarta_Utara,2
2490,2017-05-30,2,56.0,27.0,18.0,39.0,15.0,56.0,PM10,SEDANG,Jakarta_Utara,2
2491,2017-05-31,2,51.0,26.0,12.0,31.0,12.0,51.0,PM10,SEDANG,Jakarta_Utara,2
2492,2017-05-01,3,57.0,39.0,18.0,102.0,15.0,102.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2493,2017-05-02,3,39.0,33.0,16.0,85.0,5.0,85.0,O3,SEDANG,Jakarta_Selatan,2
2494,2017-05-03,3,52.0,34.0,27.0,112.0,10.0,112.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2495,2017-05-04,3,43.0,34.0,10.0,87.0,5.0,87.0,O3,SEDANG,Jakarta_Selatan,2
2496,2017-05-05,3,37.0,34.0,13.0,94.0,6.0,94.0,O3,SEDANG,Jakarta_Selatan,2
2497,2017-05-06,3,45.0,35.0,14.0,71.0,11.0,71.0,O3,SEDANG,Jakarta_Selatan,2
2498,2017-05-07,3,42.0,35.0,17.0,74.0,8.0,74.0,O3,SEDANG,Jakarta_Selatan,2
2499,2017-05-08,3,45.0,35.0,16.0,83.0,8.0,83.0,O3,SEDANG,Jakarta_Selatan,2
2500,2017-05-09,3,58.0,35.0,18.0,77.0,8.0,77.0,O3,SEDANG,Jakarta_Selatan,2
2501,2017-05-10,3,66.0,35.0,14.0,61.0,8.0,66.0,PM10,SEDANG,Jakarta_Selatan,2
2502,2017-05-11,3,67.0,35.0,25.0,104.0,10.0,104.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2503,2017-05-12,3,87.0,35.0,18.0,117.0,9.0,117.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2504,2017-05-13,3,59.0,35.0,10.0,105.0,12.0,105.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2505,2017-05-14,3,60.0,35.0,9.0,92.0,6.0,92.0,O3,SEDANG,Jakarta_Selatan,2
2506,2017-05-15,3,66.0,38.0,13.0,115.0,11.0,115.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2507,2017-05-16,3,67.0,36.0,13.0,108.0,7.0,108.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2508,2017-05-17,3,78.0,35.0,14.0,93.0,11.0,93.0,O3,SEDANG,Jakarta_Selatan,2
2509,2017-05-18,3,61.0,34.0,7.0,72.0,10.0,72.0,O3,SEDANG,Jakarta_Selatan,2
2510,2017-05-19,3,97.0,35.0,24.0,120.0,9.0,120.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2511,2017-05-20,3,68.0,36.0,12.0,111.0,7.0,111.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2512,2017-05-21,3,61.0,36.0,9.0,89.0,7.0,89.0,O3,SEDANG,Jakarta_Selatan,2
2513,2017-05-22,3,59.0,37.0,7.0,98.0,9.0,98.0,O3,SEDANG,Jakarta_Selatan,2
2514,2017-05-23,3,62.0,35.0,9.0,88.0,8.0,88.0,O3,SEDANG,Jakarta_Selatan,2
2515,2017-05-24,3,76.0,38.0,11.0,102.0,11.0,102.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2516,2017-05-25,3,70.0,37.0,8.0,91.0,5.0,91.0,O3,SEDANG,Jakarta_Selatan,2
2517,2017-05-26,3,73.0,37.0,11.0,102.0,7.0,102.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2518,2017-05-27,3,78.0,37.0,9.0,164.0,9.0,164.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
2519,2017-05-28,3,61.0,38.0,6.0,79.0,5.0,79.0,O3,SEDANG,Jakarta_Selatan,2
2520,2017-05-29,3,59.0,35.0,6.0,62.0,5.0,62.0,O3,SEDANG,Jakarta_Selatan,2
2521,2017-05-30,3,57.0,38.0,10.0,52.0,6.0,57.0,PM10,SEDANG,Jakarta_Selatan,2
2522,2017-05-31,3,51.0,37.0,6.0,56.0,8.0,56.0,O3,SEDANG,Jakarta_Selatan,2
2523,2017-05-01,4,68.0,43.0,11.0,85.0,6.0,85.0,O3,SEDANG,Jakarta Timur,2
2524,2017-05-02,4,62.0,39.0,15.0,85.0,7.0,85.0,O3,SEDANG,Jakarta Timur,2
2525,2017-05-03,4,51.961251435132034,41.0,19.0,59.33919741346519,9.0,41.0,SO2,BAIK,Jakarta Timur,3
2526,2017-05-04,4,55.0,42.0,13.0,59.33919741346519,10.0,55.0,PM10,SEDANG,Jakarta Timur,2
2527,2017-05-05,4,56.0,42.0,12.0,58.0,11.0,58.0,O3,SEDANG,Jakarta Timur,2
